RespID,ppl_like_you,President,Congress,Supreme_Court,CDC,Election_officials,Intelligence,Media,Police,USPS,age,education,race,gender,income_cat,voter_cat
475351,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,55,College,Black,Male,$40-75k,sporadic
475352,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,25,College,White,Male,$75-125k,rarely/never
475353,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50,College,White,Female,Less than $40k,sporadic
475354,4.0,,,,,,,,,,26,College,Other/Mixed,Male,$40-75k,rarely/never
475355,4.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,62,High school or less,White,Male,$40-75k,always
475356,3.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,30,College,Other/Mixed,Female,$75-125k,sporadic
485754,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,29,College,White,Male,$75-125k,rarely/never
475358,4.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,59,High school or less,Hispanic,Male,$40-75k,sporadic
485758,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,56,Some college,White,Male,$75-125k,always
475363,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,56,Some college,White,Female,$125k or more,rarely/never
475364,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,53,College,Hispanic,Male,$75-125k,sporadic
475365,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,35,High school or less,White,Male,Less than $40k,rarely/never
475366,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,46,College,White,Male,$125k or more,sporadic
475367,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,24,College,White,Male,Less than $40k,rarely/never
475368,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,81,High school or less,Hispanic,Male,$40-75k,sporadic
475369,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,64,High school or less,White,Male,$40-75k,sporadic
475370,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,56,College,White,Female,$125k or more,sporadic
475371,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,68,High school or less,Black,Male,Less than $40k,sporadic
475372,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,55,Some college,Hispanic,Female,$125k or more,sporadic
475374,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,33,Some college,Hispanic,Male,$40-75k,rarely/never
475375,4.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,26,High school or less,White,Male,Less than $40k,rarely/never
475376,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,27,College,Black,Male,$40-75k,rarely/never
475377,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,72,College,Black,Female,Less than $40k,sporadic
475378,2.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,51,Some college,White,Female,$40-75k,rarely/never
475379,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,28,College,White,Male,$125k or more,rarely/never
475380,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,59,High school or less,White,Female,$40-75k,always
475382,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,65,High school or less,Other/Mixed,Female,Less than $40k,sporadic
485783,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,29,College,White,Female,$75-125k,sporadic
475384,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,62,College,Black,Female,$125k or more,always
485785,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,63,Some college,Black,Female,$40-75k,sporadic
475385,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,34,College,White,Female,$125k or more,rarely/never
475386,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,42,College,White,Female,$125k or more,sporadic
475387,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,63,College,Black,Female,$75-125k,sporadic
475388,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54,High school or less,Black,Male,$40-75k,sporadic
475389,3.0,,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,28,College,Other/Mixed,Female,$75-125k,sporadic
475390,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,52,High school or less,White,Male,$75-125k,sporadic
475392,2.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,22,Some college,White,Male,$40-75k,always
475395,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,36,Some college,Black,Female,$40-75k,rarely/never
475396,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,61,Some college,White,Female,$75-125k,always
475397,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,28,High school or less,White,Male,Less than $40k,rarely/never
475399,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,24,High school or less,Hispanic,Male,Less than $40k,rarely/never
475402,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,71,Some college,White,Female,$125k or more,sporadic
475404,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,28,College,White,Female,$125k or more,rarely/never
475405,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,72,College,White,Female,$40-75k,always
475406,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,60,High school or less,White,Male,$125k or more,always
475407,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,54,High school or less,White,Male,Less than $40k,always
475408,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,67,High school or less,White,Female,$40-75k,always
475409,4.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,25,High school or less,Black,Male,Less than $40k,rarely/never
475410,2.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,69,College,White,Female,$125k or more,always
475411,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,55,High school or less,White,Male,$40-75k,rarely/never
475412,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,36,College,Hispanic,Male,$75-125k,sporadic
475413,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,27,College,White,Male,$75-125k,rarely/never
485816,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,27,College,White,Male,$75-125k,sporadic
475414,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,42,High school or less,Black,Female,Less than $40k,rarely/never
475415,3.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,42,College,Hispanic,Male,$75-125k,sporadic
475416,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,36,Some college,Black,Female,$40-75k,sporadic
475417,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,27,College,White,Female,$40-75k,always
475419,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,29,College,White,Female,$75-125k,rarely/never
475420,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,30,College,White,Male,Less than $40k,always
475421,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,31,High school or less,Hispanic,Female,$40-75k,rarely/never
475422,3.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,60,Some college,White,Female,$75-125k,sporadic
475423,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,23,Some college,Hispanic,Female,$40-75k,always
475424,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,61,College,White,Male,Less than $40k,always
475425,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,30,College,White,Male,$125k or more,always
475429,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,77,High school or less,Hispanic,Female,Less than $40k,sporadic
475430,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,30,College,White,Male,$75-125k,always
475431,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,28,College,White,Female,$40-75k,rarely/never
485836,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,47,High school or less,Hispanic,Female,$40-75k,sporadic
475433,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,57,Some college,White,Male,Less than $40k,rarely/never
475435,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,31,College,White,Male,$40-75k,sporadic
475437,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,58,Some college,White,Female,$75-125k,always
475438,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,66,Some college,White,Female,$75-125k,sporadic
475439,2.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,38,Some college,Other/Mixed,Male,$125k or more,rarely/never
475440,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,29,College,White,Male,$75-125k,rarely/never
475441,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,38,College,Other/Mixed,Female,$125k or more,rarely/never
475442,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,39,College,White,Male,$75-125k,sporadic
475443,2.0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,28,Some college,Black,Male,$125k or more,always
475445,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,54,College,White,Female,$125k or more,sporadic
475446,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,56,College,White,Female,$40-75k,sporadic
475447,4.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,56,College,White,Male,$125k or more,always
475448,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,33,College,Black,Male,$75-125k,sporadic
475450,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,25,College,White,Male,$40-75k,always
475451,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,25,High school or less,White,Male,$40-75k,rarely/never
475452,3.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,62,Some college,Hispanic,Female,$125k or more,sporadic
485857,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,64,High school or less,Hispanic,Female,Less than $40k,rarely/never
475453,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,62,Some college,Hispanic,Female,Less than $40k,always
475454,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,32,College,Other/Mixed,Female,$125k or more,sporadic
475455,3.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,41,Some college,Black,Male,$75-125k,sporadic
475456,4.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,62,Some college,Black,Female,$40-75k,sporadic
475457,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,39,College,White,Male,$75-125k,sporadic
475459,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,55,College,White,Male,$125k or more,always
475460,3.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,65,High school or less,White,Female,Less than $40k,rarely/never
475461,3.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,1.0,24,College,White,Male,$40-75k,rarely/never
475463,2.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,35,High school or less,White,Male,$125k or more,always
485870,4.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,64,High school or less,Hispanic,Male,Less than $40k,sporadic
485871,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,56,High school or less,Hispanic,Male,$40-75k,sporadic
475464,3.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,27,College,Other/Mixed,Female,$75-125k,always
485873,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,28,Some college,White,Male,$40-75k,sporadic
475465,3.0,2.0,4.0,2.0,2.0,,2.0,4.0,1.0,2.0,57,Some college,White,Male,Less than $40k,rarely/never
475466,3.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,59,Some college,White,Male,$75-125k,sporadic
475467,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,23,Some college,White,Female,Less than $40k,always
475468,3.0,4.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,26,College,White,Male,$125k or more,rarely/never
475469,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,29,College,Other/Mixed,Female,$125k or more,sporadic
475470,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,60,College,White,Female,$125k or more,sporadic
475471,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,64,College,White,Male,$125k or more,sporadic
475473,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,69,College,White,Female,$75-125k,always
475475,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,28,High school or less,White,Female,Less than $40k,rarely/never
475477,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,48,Some college,White,Male,$75-125k,sporadic
475478,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,54,College,Hispanic,Male,$125k or more,sporadic
475479,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,23,Some college,White,Female,$125k or more,always
475480,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,33,College,White,Female,$40-75k,sporadic
475481,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,64,College,Other/Mixed,Male,$75-125k,sporadic
475482,4.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,28,College,White,Female,$125k or more,sporadic
475483,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,28,College,White,Male,$75-125k,always
475484,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,28,Some college,Black,Female,Less than $40k,sporadic
475485,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,25,High school or less,White,Male,Less than $40k,always
475486,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,29,College,White,Male,$40-75k,rarely/never
475487,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,27,College,White,Male,$75-125k,rarely/never
475488,3.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,40,High school or less,Hispanic,Male,$75-125k,rarely/never
475489,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,28,College,White,Male,$125k or more,rarely/never
485899,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,62,Some college,Hispanic,Male,$125k or more,always
475490,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,51,High school or less,Hispanic,Female,Less than $40k,sporadic
475492,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,53,Some college,White,Female,$75-125k,sporadic
475493,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,86,College,White,Female,Less than $40k,sporadic
475495,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,27,High school or less,White,Male,$75-125k,rarely/never
475498,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,58,Some college,White,Male,$40-75k,sporadic
475499,1.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,27,College,White,Male,$125k or more,rarely/never
475501,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,34,Some college,White,Male,$75-125k,sporadic
475503,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,65,College,Other/Mixed,Male,$125k or more,sporadic
475504,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,83,Some college,White,Male,$75-125k,always
475505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,47,High school or less,White,Male,$75-125k,sporadic
475506,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,66,College,White,Male,$125k or more,rarely/never
475507,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,50,Some college,Black,Male,$75-125k,sporadic
475509,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,49,High school or less,Black,Male,Less than $40k,sporadic
475510,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,24,High school or less,White,Female,$40-75k,rarely/never
475511,4.0,,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,26,High school or less,White,Female,$40-75k,rarely/never
475512,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,58,Some college,White,Female,$40-75k,sporadic
475515,3.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,26,College,Other/Mixed,Male,$125k or more,sporadic
475517,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,30,College,White,Female,$75-125k,sporadic
475518,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,29,College,White,Female,$40-75k,sporadic
475519,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,58,College,Hispanic,Male,Less than $40k,sporadic
475520,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,54,High school or less,White,Female,$125k or more,sporadic
475521,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,22,Some college,White,Male,$40-75k,always
475522,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,29,College,Other/Mixed,Male,$75-125k,rarely/never
475523,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,50,Some college,White,Male,$125k or more,sporadic
475525,4.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,54,College,Hispanic,Male,$125k or more,sporadic
475526,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,64,Some college,White,Female,$40-75k,sporadic
475527,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,71,High school or less,White,Female,$75-125k,rarely/never
485940,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,28,College,White,Male,$75-125k,rarely/never
475529,2.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,70,Some college,Hispanic,Male,Less than $40k,always
475530,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,77,Some college,Other/Mixed,Female,Less than $40k,sporadic
485944,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,64,College,Hispanic,Female,$40-75k,sporadic
475532,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,68,High school or less,White,Female,$40-75k,sporadic
475534,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,45,Some college,Hispanic,Female,$40-75k,always
475535,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,89,Some college,White,Female,Less than $40k,sporadic
475536,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,63,College,Black,Male,$125k or more,sporadic
475538,3.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,53,High school or less,White,Male,$75-125k,always
475540,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,55,College,White,Female,$125k or more,always
475541,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,64,College,White,Male,$75-125k,always
475542,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,75,High school or less,White,Female,$40-75k,always
475543,3.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,29,College,White,Male,$75-125k,sporadic
475544,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,29,College,Hispanic,Female,$40-75k,sporadic
475545,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,54,Some college,White,Female,$75-125k,sporadic
475547,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,30,College,White,Male,$40-75k,sporadic
475548,3.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,23,Some college,White,Female,$40-75k,rarely/never
475551,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,45,College,White,Male,$125k or more,sporadic
475552,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,36,Some college,White,Female,$75-125k,sporadic
475554,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,32,Some college,White,Male,$75-125k,rarely/never
475555,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,29,College,White,Female,$75-125k,rarely/never
485969,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,64,High school or less,White,Male,$40-75k,always
475557,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,27,High school or less,Hispanic,Male,$40-75k,rarely/never
475558,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,31,Some college,White,Male,Less than $40k,rarely/never
485974,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,64,Some college,White,Female,$125k or more,always
475560,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,78,High school or less,White,Female,Less than $40k,rarely/never
475561,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,30,Some college,White,Male,$75-125k,always
475562,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,64,High school or less,White,Female,$75-125k,sporadic
475563,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,29,Some college,Black,Male,$40-75k,rarely/never
475564,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,32,College,White,Male,$125k or more,rarely/never
475565,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,23,Some college,White,Female,$125k or more,always
475567,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,41,High school or less,Black,Male,$75-125k,sporadic
475568,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,27,Some college,Hispanic,Male,$75-125k,rarely/never
475569,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,55,Some college,White,Male,$75-125k,rarely/never
475571,3.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,64,Some college,Black,Female,$40-75k,always
475572,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,32,Some college,White,Female,Less than $40k,rarely/never
475574,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,26,Some college,White,Male,$75-125k,always
475575,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,30,College,Hispanic,Female,$125k or more,rarely/never
475576,3.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,46,College,Other/Mixed,Female,$125k or more,always
475577,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,51,High school or less,White,Female,$40-75k,sporadic
475578,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,67,College,White,Male,$125k or more,sporadic
475579,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,31,College,Black,Male,$40-75k,sporadic
475580,4.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,29,High school or less,Hispanic,Male,Less than $40k,rarely/never
485997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,39,High school or less,Hispanic,Male,$40-75k,sporadic
475583,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,42,High school or less,Other/Mixed,Male,Less than $40k,sporadic
475584,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,29,High school or less,White,Female,Less than $40k,rarely/never
475585,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,63,High school or less,White,Female,$75-125k,sporadic
475586,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,61,High school or less,White,Female,$40-75k,sporadic
475588,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,58,College,Hispanic,Female,$40-75k,sporadic
486007,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,68,College,Black,Female,$40-75k,sporadic
475590,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,65,High school or less,White,Female,Less than $40k,rarely/never
475592,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,46,College,Black,Female,Less than $40k,always
475593,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,29,College,White,Female,Less than $40k,rarely/never
486012,3.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,60,College,Hispanic,Male,$75-125k,sporadic
475594,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,53,College,Black,Male,$75-125k,sporadic
475597,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,48,College,White,Male,$125k or more,sporadic
475598,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,83,Some college,White,Female,Less than $40k,sporadic
475600,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,28,High school or less,Hispanic,Male,Less than $40k,rarely/never
475601,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,71,High school or less,White,Male,$125k or more,sporadic
475603,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,30,College,White,Female,$75-125k,always
475604,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,55,Some college,White,Male,$75-125k,rarely/never
475605,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,54,Some college,Other/Mixed,Male,$75-125k,always
475606,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,28,College,Black,Male,$75-125k,sporadic
475607,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,67,College,White,Female,$40-75k,sporadic
475608,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,56,College,White,Female,$125k or more,rarely/never
